股票代码,股票简称,最新价,最新涨跌幅,预告净利润[20240630],业绩预告类型[20240630],上年同期净利润[20240630],预告净利润变动幅度[20240630],业绩预告日期[20240630],业绩变化原因[20240630],业绩预告摘要[20240630],预告净利润上限[20240630],预告净利润下限[20240630],market_code,code
300534.SZ,陇神戎发,7.31,-0.409,,,,,,,,,,33,300534
000955.SZ,欣龙控股,2.98,0.000,,,,,,,,,,33,000955
300397.SZ,天和防务,9.13,-2.665,,,,,,,,,,33,300397
002005.SZ,ST德豪,1.01,-2.885,,,,,,,,,,33,002005
002004.SZ,华邦健康,3.83,-1.034,,,,,,,,,,33,002004
002051.SZ,中工国际,6.98,-0.993,,,,,,,,,,33,002051
000975.SZ,银泰黄金,16.60,-1.542,,,,,,,,,,33,000975
300448.SZ,浩云科技,5.10,20.000,,,,,,,,,,33,300448
300631.SZ,久吾高科,19.48,-3.036,,,,,,,,,,33,300631
300369.SZ,绿盟科技,5.15,-1.718,,,,,,,,,,33,300369
300502.SZ,新易盛,109.99,-2.621,,,,,,,,,,33,300502
300541.SZ,先进数通,8.86,-4.936,,,,,,,,,,33,300541
002029.SZ,七匹狼,5.06,-1.556,,,,,,,,,,33,002029
300479.SZ,神思电子,14.68,-5.534,,,,,,,,,,33,300479
300558.SZ,贝达药业,32.51,-1.455,,,,,,,,,,33,300558
300423.SZ,昇辉科技,5.65,-2.586,,,,,,,,,,33,300423
000999.SZ,华润三九,42.12,-3.836,,,,,,,,,,33,000999
300562.SZ,乐心医疗,8.70,-2.247,,,,,,,,,,33,300562
300483.SZ,首华燃气,7.51,-0.793,,,,,,,,,,33,300483
300560.SZ,中富通,10.68,-2.997,,,,,,,,,,33,300560
300533.SZ,冰川网络,14.15,-0.771,,,,,,,,,,33,300533
300488.SZ,恒锋工具,19.88,-1.291,,,,,,,,,,33,300488
002046.SZ,国机精工,9.72,-2.312,,,,,,,,,,33,002046
300647.SZ,超频三,5.12,-3.396,,,,,,,,,,33,300647
300482.SZ,万孚生物,23.65,-2.070,,,,,,,,,,33,300482
300505.SZ,川金诺,12.69,-1.552,,,,,,,,,,33,300505
000989.SZ,ST九芝,6.59,0.152,,,,,,,,,,33,000989
002055.SZ,得润电子,6.53,-2.972,,,,,,,,,,33,002055
300429.SZ,强力新材,12.17,5.368,,,,,,,,,,33,300429
002054.SZ,德美化工,5.00,-0.200,,,,,,,,,,33,002054
300587.SZ,天铁股份,4.12,0.000,,,,,,,,,,33,300587
300571.SZ,平治信息,20.40,-2.996,,,,,,,,,,33,300571
300400.SZ,劲拓股份,10.86,-1.093,,,,,,,,,,33,300400
002057.SZ,中钢天源,7.00,-0.709,,,,,,,,,,33,002057
300485.SZ,赛升药业,6.25,-0.636,,,,,,,,,,33,300485
002086.SZ,东方海洋,2.06,-1.905,,,,,,,,,,33,002086
002010.SZ,传化智联,3.85,-0.773,,,,,,,,,,33,002010
300465.SZ,高伟达,7.22,-5.867,,,,,,,,,,33,300465
300514.SZ,友讯达,14.16,-5.157,,,,,,,,,,33,300514
300559.SZ,佳发教育,9.50,-2.863,,,,,,,,,,33,300559
300521.SZ,爱司凯,11.36,3.273,,,,,,,,,,33,300521
001896.SZ,豫能控股,4.20,-3.226,,,,,,,,,,33,001896
002065.SZ,东华软件,4.62,-1.071,,,,,,,,,,33,002065
300570.SZ,太辰光,31.76,-2.636,,,,,,,,,,33,300570
300446.SZ,航天智造,11.68,-1.601,,,,,,,,,,33,300446
002074.SZ,国轩高科,18.66,1.358,,,,,,,,,,33,002074
300633.SZ,开立医疗,35.79,-3.427,,,,,,,,,,33,300633
300493.SZ,润欣科技,7.75,-0.895,,,,,,,,,,33,300493
300489.SZ,光智科技,21.18,1.827,,,,,,,,,,33,300489
300563.SZ,神宇股份,24.25,-4.150,,,,,,,,,,33,300563
002040.SZ,南京港,5.52,0.182,,,,,,,,,,33,002040
002020.SZ,京新药业,10.39,-1.048,,,,,,,,,,33,002020
002073.SZ,软控股份,7.46,-0.401,,,,,,,,,,33,002073
300617.SZ,安靠智电,26.73,-5.179,,,,,,,,,,33,300617
300453.SZ,三鑫医疗,6.51,-1.513,,,,,,,,,,33,300453
300434.SZ,金石亚药,7.60,-1.299,,,,,,,,,,33,300434
002056.SZ,横店东磁,12.01,-0.908,,,,,,,,,,33,002056
002025.SZ,航天电器,44.29,-0.248,,,,,,,,,,33,002025
300495.SZ,*ST美尚,,,,,,,,,,,,33,300495
300619.SZ,金银河,19.83,0.000,,,,,,,,,,33,300619
300513.SZ,恒实科技,7.96,-3.515,,,,,,,,,,33,300513
300535.SZ,达威股份,11.83,-1.417,,,,,,,,,,33,300535
300573.SZ,兴齐眼药,155.25,-2.841,,,,,,,,,,33,300573
300523.SZ,辰安科技,15.74,-3.731,,,,,,,,,,33,300523
300458.SZ,全志科技,24.31,7.187,,,,,,,,,,33,300458
300447.SZ,全信股份,11.75,-2.651,,,,,,,,,,33,300447
300575.SZ,中旗股份,6.81,-0.293,,,,,,,,,,33,300575
002034.SZ,旺能环境,13.12,-0.228,,,,,,,,,,33,002034
300499.SZ,高澜股份,10.45,-2.610,,,,,,,,,,33,300499
300510.SZ,金冠股份,3.51,-2.770,,,,,,,,,,33,300510
300528.SZ,幸福蓝海,6.49,-0.154,,,,,,,,,,33,300528
002031.SZ,巨轮智能,2.35,-3.292,,,,,,,,,,33,002031
002007.SZ,华兰生物,15.22,-1.807,,,,,,,,,,33,002007
002039.SZ,黔源电力,18.18,-3.860,,,,,,,,,,33,002039
300522.SZ,世名科技,11.05,-0.719,,,,,,,,,,33,300522
300649.SZ,杭州园林,10.28,-2.559,,,,,,,,,,33,300649
300549.SZ,优德精密,13.18,-3.302,,,,,,,,,,33,300549
300529.SZ,健帆生物,26.80,-2.190,,,,,,,,,,33,300529
300554.SZ,三超新材,22.08,-2.430,,,,,,,,,,33,300554
002044.SZ,美年健康,3.84,0.524,,,,,,,,,,33,002044
002042.SZ,华孚时尚,3.72,-1.064,,,,,,,,,,33,002042
002008.SZ,大族激光,20.27,-0.880,,,,,,,,,,33,002008
002036.SZ,联创电子,6.68,1.059,,,,,,,,,,33,002036
300463.SZ,迈克生物,11.23,-0.443,,,,,,,,,,33,300463
300641.SZ,正丹股份,27.52,-4.972,,,,,,,,,,33,300641
300515.SZ,三德科技,9.48,-8.317,,,,,,,,,,33,300515
002043.SZ,兔宝宝,10.36,0.290,,,,,,,,,,33,002043
300556.SZ,丝路视觉,17.03,-1.731,,,,,,,,,,33,300556
300520.SZ,科大国创,15.91,-3.459,,,,,,,,,,33,300520
300648.SZ,星云股份,16.78,-1.294,,,,,,,,,,33,300648
002019.SZ,亿帆医药,12.20,-2.165,,,,,,,,,,33,002019
002037.SZ,保利联合,7.01,-2.639,,,,,,,,,,33,002037
300552.SZ,万集科技,36.90,-0.940,,,,,,,,,,33,300552
002052.SZ,*ST同洲,1.04,4.000,,,,,,,,,,33,002052
300567.SZ,精测电子,52.70,-2.947,,,,,,,,,,33,300567
300545.SZ,联得装备,23.21,-1.569,,,,,,,,,,33,300545
002035.SZ,华帝股份,6.27,-0.476,,,,,,,,,,33,002035
300604.SZ,长川科技,28.40,-0.560,,,,,,,,,,33,300604
002024.SZ,ST易购,1.29,0.000,,,,,,,,,,33,002024
002048.SZ,宁波华翔,12.88,-0.847,,,,,,,,,,33,002048
002049.SZ,紫光国微,50.95,-1.565,,,,,,,,,,33,002049
002059.SZ,云南旅游,4.92,1.235,,,,,,,,,,33,002059
300561.SZ,汇金科技,10.06,-13.276,,,,,,,,,,33,300561
002077.SZ,大港股份,12.13,1.591,,,,,,,,,,33,002077
300597.SZ,吉大通信,7.19,-5.145,,,,,,,,,,33,300597
300601.SZ,康泰生物,15.58,-0.638,,,,,,,,,,33,300601
300496.SZ,中科创达,44.82,-2.183,,,,,,,,,,33,300496
002067.SZ,景兴纸业,2.79,-0.357,,,,,,,,,,33,002067
002062.SZ,宏润建设,3.67,-0.542,,,,,,,,,,33,002062
300592.SZ,华凯易佰,10.60,-4.591,,,,,,,,,,33,300592
002068.SZ,黑猫股份,6.91,0.000,,,,,,,,,,33,002068
002080.SZ,中材科技,12.77,-0.234,,,,,,,,,,33,002080
300621.SZ,维业股份,7.72,1.180,,,,,,,,,,33,300621
300581.SZ,晨曦航空,7.40,-2.632,,,,,,,,,,33,300581
002047.SZ,宝鹰股份,1.51,0.000,,,,,,,,,,33,002047
300530.SZ,领湃科技,17.70,5.609,,,,,,,,,,33,300530
002079.SZ,苏州固锝,8.39,0.000,,,,,,,,,,33,002079
002081.SZ,金螳螂,3.08,-0.645,,,,,,,,,,33,002081
300542.SZ,新晨科技,11.67,-7.454,,,,,,,,,,33,300542
002058.SZ,威尔泰,7.37,-4.037,,,,,,,,,,33,002058
300613.SZ,富瀚微,32.20,0.751,,,,,,,,,,33,300613
002093.SZ,国脉科技,6.09,-1.932,,,,,,,,,,33,002093
300543.SZ,朗科智能,7.66,-3.769,,,,,,,,,,33,300543
300628.SZ,亿联网络,34.18,-2.732,,,,,,,,,,33,300628
300643.SZ,万通智控,12.82,-5.874,,,,,,,,,,33,300643
300625.SZ,三雄极光,10.36,-2.079,,,,,,,,,,33,300625
300557.SZ,理工光科,25.70,-1.608,,,,,,,,,,33,300557
300638.SZ,广和通,16.37,-0.547,,,,,,,,,,33,300638
002091.SZ,江苏国泰,6.82,0.147,,,,,,,,,,33,002091
002097.SZ,山河智能,5.96,-1.488,,,,,,,,,,33,002097
002060.SZ,广东建工,3.53,-0.843,,,,,,,,,,33,002060
300626.SZ,华瑞股份,7.31,-3.816,,,,,,,,,,33,300626
300591.SZ,万里马,3.23,0.623,,,,,,,,,,33,300591
300636.SZ,同和药业,9.69,-1.824,,,,,,,,,,33,300636
002103.SZ,广博股份,5.00,-0.990,,,,,,,,,,33,002103
002053.SZ,云南能投,12.10,-1.865,,,,,,,,,,33,002053
002101.SZ,广东鸿图,10.49,-0.190,,,,,,,,,,33,002101
300572.SZ,安车检测,12.47,5.857,,,,,,,,,,33,300572
300577.SZ,开润股份,19.98,-0.349,,,,,,,,,,33,300577
300584.SZ,海辰药业,15.51,-1.021,,,,,,,,,,33,300584
002105.SZ,信隆健康,4.09,-2.387,,,,,,,,,,33,002105
002110.SZ,三钢闽光,3.05,0.329,,,,,,,,,,33,002110
300610.SZ,晨化股份,8.95,-0.445,,,,,,,,,,33,300610
002083.SZ,孚日股份,4.29,0.000,,,,,,,,,,33,002083
300627.SZ,华测导航,27.68,-3.520,,,,,,,,,,33,300627
002107.SZ,沃华医药,4.01,-1.474,,,,,,,,,,33,002107
300629.SZ,新劲刚,16.95,-2.921,,,,,,,,,,33,300629
300640.SZ,德艺文创,4.02,0.752,,,,,,,,,,33,300640
002075.SZ,沙钢股份,3.81,0.794,,,,,,,,,,33,002075
002095.SZ,生意宝,12.46,-1.111,,,,,,,,,,33,002095
300632.SZ,光莆股份,9.50,-1.961,,,,,,,,,,33,300632
300645.SZ,正元智慧,12.54,-4.928,,,,,,,,,,33,300645
002114.SZ,罗平锌电,4.43,-0.225,,,,,,,,,,33,002114
002116.SZ,中国海诚,9.25,-1.386,,,,,,,,,,33,002116
300650.SZ,太龙股份,10.30,-0.866,,,,,,,,,,33,300650
002132.SZ,恒星科技,2.20,0.000,,,,,,,,,,33,002132
002120.SZ,韵达股份,7.40,-0.671,,,,,,,,,,33,002120
600000.SH,浦发银行,8.53,0.000,,,,,,,,,,17,600000
002122.SZ,汇洲智能,2.16,0.000,,,,,,,,,,33,002122
002126.SZ,银轮股份,17.50,0.517,,,,,,,,,,33,002126
002121.SZ,科陆电子,3.72,-1.847,,,,,,,,,,33,002121
300651.SZ,金陵体育,12.40,-0.482,,,,,,,,,,33,300651
600051.SH,宁波联合,5.31,-0.562,,,,,,,,,,17,600051
300658.SZ,延江股份,4.34,-0.913,,,,,,,,,,33,300658
002125.SZ,湘潭电化,9.61,-1.436,,,,,,,,,,33,002125
002123.SZ,梦网科技,6.66,-1.479,,,,,,,,,,33,002123
002136.SZ,安纳达,9.37,0.429,,,,,,,,,,33,002136
002127.SZ,南极电商,2.67,1.136,,,,,,,,,,33,002127
300652.SZ,雷迪克,19.15,-3.429,,,,,,,,,,33,300652
002160.SZ,常铝股份,2.82,1.075,,,,,,,,,,33,002160
002128.SZ,电投能源,21.62,-2.832,,,,,,,,,,33,002128
002157.SZ,正邦科技,2.94,-1.010,,,,,,,,,,33,002157
600085.SH,同仁堂,38.44,-1.081,,,,,,,,,,17,600085
300662.SZ,科锐国际,15.49,-1.022,,,,,,,,,,33,300662
600033.SH,福建高速,3.48,0.578,,,,,,,,,,17,600033
600057.SH,厦门象屿,6.80,-1.592,,,,,,,,,,17,600057
600017.SH,日照港,2.72,0.000,,,,,,,,,,17,600017
002162.SZ,悦心健康,2.94,1.730,,,,,,,,,,33,002162
600118.SH,中国卫星,21.94,-1.171,,,,,,,,,,17,600118
600080.SH,金花股份,6.01,-0.497,,,,,,,,,,17,600080
600004.SH,白云机场,9.67,2.004,,,,,,,,,,17,600004
600020.SH,中原高速,3.68,0.546,,,,,,,,,,17,600020
002150.SZ,通润装备,12.27,1.238,,,,,,,,,,33,002150
600011.SH,华能国际,9.77,-0.408,,,,,,,,,,17,600011
600070.SH,*ST富润,1.00,0.000,,,,,,,,,,22,600070
002174.SZ,游族网络,7.77,-0.257,,,,,,,,,,33,002174
002137.SZ,实益达,4.76,-0.833,,,,,,,,,,33,002137
600036.SH,招商银行,34.46,-1.767,,,,,,,,,,17,600036
600084.SH,中信尼雅,4.86,0.413,,,,,,,,,,17,600084
600035.SH,楚天高速,4.39,-0.227,,,,,,,,,,17,600035
002209.SZ,达意隆,7.59,-1.429,,,,,,,,,,33,002209
600009.SH,上海机场,33.59,2.722,,,,,,,,,,17,600009
002227.SZ,奥特迅,7.79,-3.230,,,,,,,,,,33,002227
002152.SZ,广电运通,10.29,-1.437,,,,,,,,,,33,002152
002166.SZ,莱茵生物,6.86,-1.437,,,,,,,,,,33,002166
002178.SZ,延华智能,3.63,-5.222,,,,,,,,,,33,002178
600120.SH,浙江东方,3.35,0.000,,,,,,,,,,17,600120
600060.SH,海信视像,24.00,-1.194,,,,,,,,,,17,600060
600006.SH,东风汽车,6.38,-0.623,,,,,,,,,,17,600006
002130.SZ,沃尔核材,14.17,-4.257,,,,,,,,,,33,002130
600094.SH,大名城,3.75,-1.055,,,,,,,,,,17,600094
600160.SH,巨化股份,24.61,-0.041,,,,,,,,,,17,600160
600113.SH,浙江东日,7.93,0.380,,,,,,,,,,17,600113
002170.SZ,芭田股份,6.11,-1.292,,,,,,,,,,33,002170
600031.SH,三一重工,15.60,-0.320,,,,,,,,,,17,600031
002183.SZ,怡亚通,2.94,0.685,,,,,,,,,,33,002183
002153.SZ,石基信息,5.72,-1.549,,,,,,,,,,33,002153
600123.SH,兰花科创,9.08,-1.732,,,,,,,,,,17,600123
600038.SH,中直股份,39.89,-1.942,,,,,,,,,,17,600038
600079.SH,人福医药,16.55,-2.475,,,,,,,,,,17,600079
600114.SH,东睦股份,13.26,-2.428,,,,,,,,,,17,600114
600021.SH,上海电力,10.13,0.000,,,,,,,,,,17,600021
002201.SZ,正威新材,4.94,-1.200,,,,,,,,,,33,002201
600161.SH,天坛生物,23.92,-4.128,,,,,,,,,,17,600161
002134.SZ,天津普林,9.44,0.533,,,,,,,,,,33,002134
600066.SH,宇通客车,24.68,-1.556,,,,,,,,,,17,600066
600227.SH,赤天化,1.36,9.677,,,,,,,,,,17,600227
002144.SZ,宏达高科,8.50,-1.048,,,,,,,,,,33,002144
002219.SZ,新里程,1.90,1.064,,,,,,,,,,33,002219
600029.SH,南方航空,5.95,0.677,,,,,,,,,,17,600029
600169.SH,太原重工,1.86,0.541,,,,,,,,,,17,600169
600099.SH,林海股份,6.87,-1.857,,,,,,,,,,17,600099
002191.SZ,劲嘉股份,3.78,1.613,,,,,,,,,,33,002191
600083.SH,*ST博信,1.78,1.714,,,,,,,,,,22,600083
600163.SH,中闽能源,5.17,0.000,,,,,,,,,,17,600163
600167.SH,联美控股,5.31,-0.933,,,,,,,,,,17,600167
002140.SZ,东华科技,7.85,-0.884,,,,,,,,,,33,002140
002168.SZ,惠程科技,2.26,-0.441,,,,,,,,,,33,002168
002295.SZ,精艺股份,5.37,-0.923,,,,,,,,,,33,002295
600150.SH,中国船舶,40.44,-1.606,,,,,,,,,,17,600150
600171.SH,上海贝岭,16.66,0.180,,,,,,,,,,17,600171
600078.SH,澄星股份,6.38,-2.595,,,,,,,,,,17,600078
600039.SH,四川路桥,7.88,-1.377,,,,,,,,,,17,600039
600136.SH,ST明诚,1.48,-0.671,,,,,,,,,,22,600136
600061.SH,国投资本,5.60,0.719,,,,,,,,,,17,600061
002305.SZ,南国置业,1.62,-0.614,,,,,,,,,,33,002305
002218.SZ,拓日新能,2.89,0.347,,,,,,,,,,33,002218
600168.SH,武汉控股,4.04,-0.247,,,,,,,,,,17,600168
600180.SH,瑞茂通,3.97,1.795,,,,,,,,,,17,600180
600081.SH,东风科技,8.67,-0.573,,,,,,,,,,17,600081
600048.SH,保利发展,9.12,0.997,,,,,,,,,,17,600048
600156.SH,华升股份,3.18,0.633,,,,,,,,,,17,600156
600182.SH,S佳通,14.01,0.215,,,,,,,,,,17,600182
600100.SH,同方股份,4.84,-0.206,,,,,,,,,,17,600100
002181.SZ,粤传媒,3.38,0.297,,,,,,,,,,33,002181
002164.SZ,宁波东力,3.80,-1.042,,,,,,,,,,33,002164
600165.SH,*ST宁科,1.76,4.762,,,,,,,,,,22,600165
002205.SZ,国统股份,6.37,-1.698,,,,,,,,,,33,002205
002176.SZ,江特电机,8.22,0.122,,,,,,,,,,33,002176
002155.SZ,湖南黄金,18.67,-1.478,,,,,,,,,,33,002155
002232.SZ,启明信息,12.21,-4.085,,,,,,,,,,33,002232
002187.SZ,广百股份,4.42,2.552,,,,,,,,,,33,002187
600199.SH,金种子酒,12.54,-1.104,,,,,,,,,,17,600199
600116.SH,三峡水利,7.02,-0.426,,,,,,,,,,17,600116
600108.SH,亚盛集团,2.47,0.000,,,,,,,,,,17,600108
600166.SH,福田汽车,2.30,0.000,,,,,,,,,,17,600166
600183.SH,生益科技,20.23,-0.197,,,,,,,,,,17,600183
002255.SZ,海陆重工,4.86,-1.220,,,,,,,,,,33,002255
600202.SH,哈空调,3.68,0.273,,,,,,,,,,17,600202
002185.SZ,华天科技,8.19,1.236,,,,,,,,,,33,002185
002269.SZ,美邦服饰,1.11,3.738,,,,,,,,,,33,002269
600148.SH,长春一东,12.06,-0.741,,,,,,,,,,17,600148
002189.SZ,中光学,13.52,-1.673,,,,,,,,,,33,002189
600109.SH,国金证券,7.52,0.000,,,,,,,,,,17,600109
002254.SZ,泰和新材,8.73,-0.570,,,,,,,,,,33,002254
002197.SZ,ST证通,3.55,-0.560,,,,,,,,,,33,002197
002271.SZ,东方雨虹,13.05,-0.382,,,,,,,,,,33,002271
002278.SZ,神开股份,4.31,-0.691,,,,,,,,,,33,002278
002199.SZ,东晶电子,6.32,-7.195,,,,,,,,,,33,002199
002258.SZ,利尔化学,8.02,0.125,,,,,,,,,,33,002258
002261.SZ,拓维信息,10.96,-1.880,,,,,,,,,,33,002261
600132.SH,重庆啤酒,58.53,-1.746,,,,,,,,,,17,600132
002172.SZ,澳洋健康,2.53,0.397,,,,,,,,,,33,002172
600223.SH,福瑞达,7.00,-0.568,,,,,,,,,,17,600223
600111.SH,北方稀土,17.39,-0.912,,,,,,,,,,17,600111
002195.SZ,岩山科技,2.52,-0.787,,,,,,,,,,33,002195
002259.SZ,ST升达,2.45,0.823,,,,,,,,,,33,002259
600250.SH,南京商旅,7.81,2.899,,,,,,,,,,17,600250
600211.SH,西藏药业,32.73,-0.848,,,,,,,,,,17,600211
002203.SZ,海亮股份,8.29,-0.719,,,,,,,,,,33,002203
002270.SZ,华明装备,19.63,-6.256,,,,,,,,,,33,002270
002240.SZ,盛新锂能,13.76,0.292,,,,,,,,,,33,002240
002207.SZ,准油股份,4.16,-1.887,,,,,,,,,,33,002207
600231.SH,凌钢股份,1.36,-0.730,,,,,,,,,,17,600231
600149.SH,廊坊发展,3.38,-1.170,,,,,,,,,,17,600149
002243.SZ,力合科创,5.53,0.181,,,,,,,,,,33,002243
600225.SH,卓朗科技,1.83,1.105,,,,,,,,,,17,600225
600143.SH,金发科技,6.45,-0.463,,,,,,,,,,17,600143
600256.SH,广汇能源,6.64,-0.599,,,,,,,,,,17,600256
600128.SH,苏豪弘业,6.56,0.459,,,,,,,,,,17,600128
600141.SH,兴发集团,18.71,-1.319,,,,,,,,,,17,600141
600249.SH,两面针,3.80,0.264,,,,,,,,,,17,600249
002216.SZ,三全食品,11.07,0.272,,,,,,,,,,33,002216
002310.SZ,*ST东园,1.47,1.379,,,,,,,,,,33,002310
600238.SH,海南椰岛,7.53,0.534,,,,,,,,,,17,600238
002215.SZ,诺普信,7.38,-1.469,,,,,,,,,,33,002215
600117.SH,ST西钢,2.03,5.181,,,,,,,,,,22,600117
600155.SH,华创云信,6.03,0.000,,,,,,,,,,17,600155
002253.SZ,川大智胜,10.77,-4.437,,,,,,,,,,33,002253
002283.SZ,天润工业,4.30,0.000,,,,,,,,,,33,002283
600112.SH,*ST天成,0.75,5.634,,,,,,,,,,22,600112
600259.SH,广晟有色,26.57,-0.636,,,,,,,,,,17,600259
002274.SZ,华昌化工,7.37,-1.339,,,,,,,,,,33,002274
002230.SZ,科大讯飞,42.06,-1.798,,,,,,,,,,33,002230
002226.SZ,江南化工,4.53,0.000,,,,,,,,,,33,002226
600173.SH,卧龙地产,3.93,0.512,,,,,,,,,,17,600173
600158.SH,中体产业,7.72,0.390,,,,,,,,,,17,600158
002244.SZ,滨江集团,8.29,4.146,,,,,,,,,,33,002244
600191.SH,华资实业,5.03,1.822,,,,,,,,,,17,600191
600125.SH,铁龙物流,6.01,-0.825,,,,,,,,,,17,600125
600269.SH,赣粤高速,5.26,0.191,,,,,,,,,,17,600269
002287.SZ,奇正藏药,19.63,-1.158,,,,,,,,,,33,002287
600184.SH,光电股份,8.38,-1.412,,,,,,,,,,17,600184
600172.SH,黄河旋风,2.02,3.590,,,,,,,,,,17,600172
002231.SZ,奥维通信,4.01,-1.956,,,,,,,,,,33,002231
600185.SH,格力地产,4.71,6.561,,,,,,,,,,17,600185
002316.SZ,亚联发展,3.13,-2.188,,,,,,,,,,33,002316
600153.SH,建发股份,8.80,-0.340,,,,,,,,,,17,600153
600203.SH,福日电子,6.18,-1.905,,,,,,,,,,17,600203
600187.SH,国中水务,1.49,2.055,,,,,,,,,,17,600187
600241.SH,时代万恒,5.48,-1.439,,,,,,,,,,17,600241
600251.SH,冠农股份,7.41,-0.269,,,,,,,,,,17,600251
002212.SZ,天融信,4.88,-1.414,,,,,,,,,,33,002212
600261.SH,阳光照明,2.71,-1.095,,,,,,,,,,17,600261
002242.SZ,九阳股份,10.40,-0.383,,,,,,,,,,33,002242
600201.SH,生物股份,7.01,-1.683,,,,,,,,,,17,600201
600282.SH,南钢股份,5.11,0.393,,,,,,,,,,17,600282
002304.SZ,洋河股份,79.51,-0.563,,,,,,,,,,33,002304
600281.SH,华阳新材,2.71,-5.245,,,,,,,,,,17,600281
600190.SH,ST锦港,1.47,-0.676,,,,,,,,,,22,600190
002238.SZ,天威视讯,7.85,-1.875,,,,,,,,,,33,002238
002272.SZ,川润股份,4.44,-1.987,,,,,,,,,,33,002272
600277.SH,ST亿利,,,,,,,,,,,,22,600277
002223.SZ,鱼跃医疗,36.40,-1.807,,,,,,,,,,33,002223
002246.SZ,北化股份,8.35,-2.794,,,,,,,,,,33,002246
002268.SZ,电科网安,13.92,-2.041,,,,,,,,,,33,002268
600206.SH,有研新材,8.84,0.455,,,,,,,,,,17,600206
002315.SZ,焦点科技,26.16,-1.728,,,,,,,,,,33,002315
002265.SZ,建设工业,8.81,-0.564,,,,,,,,,,33,002265
600207.SH,安彩高科,3.81,0.528,,,,,,,,,,17,600207
600220.SH,ST阳光,,,,,,,,,,,,22,600220
002281.SZ,光迅科技,36.37,-1.729,,,,,,,,,,33,002281
002249.SZ,大洋电机,4.71,-0.842,,,,,,,,,,33,002249
600217.SH,中再资环,3.79,-0.263,,,,,,,,,,17,600217
600193.SH,创兴资源,3.62,-3.209,,,,,,,,,,17,600193
600195.SH,中牧股份,7.50,-0.133,,,,,,,,,,17,600195
002250.SZ,联化科技,4.96,0.405,,,,,,,,,,33,002250
002279.SZ,久其软件,5.25,10.063,,,,,,,,,,33,002279
600196.SH,复星医药,22.04,0.319,,,,,,,,,,17,600196
600222.SH,太龙药业,4.38,-1.129,,,,,,,,,,17,600222
002266.SZ,浙富控股,2.82,-0.353,,,,,,,,,,33,002266
002276.SZ,万马股份,7.00,-2.235,,,,,,,,,,33,002276
600216.SH,浙江医药,11.13,-2.197,,,,,,,,,,17,600216
600255.SH,鑫科材料,1.78,1.136,,,,,,,,,,17,600255
600229.SH,城市传媒,6.99,-1.132,,,,,,,,,,17,600229
002302.SZ,西部建设,5.31,0.000,,,,,,,,,,33,002302
002267.SZ,陕天然气,8.29,2.472,,,,,,,,,,33,002267
600215.SH,派斯林,6.91,-1.003,,,,,,,,,,17,600215
002280.SZ,ST联络,,,,,,,,,,,,33,002280
600234.SH,*ST科新,2.26,5.116,,,,,,,,,,22,600234
002285.SZ,世联行,1.70,0.000,,,,,,,,,,33,002285
600212.SH,绿能慧充,6.50,-0.307,,,,,,,,,,17,600212
600239.SH,云南城投,1.97,0.000,,,,,,,,,,17,600239
600235.SH,民丰特纸,4.74,-0.420,,,,,,,,,,17,600235
002294.SZ,信立泰,26.30,-2.412,,,,,,,,,,33,002294
002300.SZ,太阳电缆,5.25,-0.943,,,,,,,,,,33,002300
002306.SZ,中科云网,2.75,0.365,,,,,,,,,,33,002306
002303.SZ,美盈森,2.60,0.775,,,,,,,,,,33,002303
002291.SZ,遥望科技,4.48,0.674,,,,,,,,,,33,002291
002301.SZ,齐心集团,4.89,-1.807,,,,,,,,,,33,002301
600230.SH,沧州大化,10.22,-1.256,,,,,,,,,,17,600230
600266.SH,城建发展,4.31,4.866,,,,,,,,,,17,600266
002312.SZ,川发龙蟒,6.93,0.289,,,,,,,,,,33,002312
600276.SH,恒瑞医药,38.67,3.203,,,,,,,,,,17,600276
002284.SZ,亚太股份,6.64,-0.896,,,,,,,,,,33,002284
002313.SZ,日海智能,6.80,-2.017,,,,,,,,,,33,002313
600280.SH,中央商场,2.55,9.914,,,,,,,,,,17,600280
600232.SH,金鹰股份,4.34,-0.687,,,,,,,,,,17,600232
002293.SZ,罗莱生活,7.93,-0.252,,,,,,,,,,33,002293
002319.SZ,乐通股份,8.91,1.596,,,,,,,,,,33,002319
002307.SZ,北新路桥,2.95,0.340,,,,,,,,,,33,002307
600271.SH,航天信息,7.89,-3.427,,,,,,,,,,17,600271
600268.SH,国电南自,5.52,-2.474,,,,,,,,,,17,600268
600287.SH,江苏舜天,3.70,0.271,,,,,,,,,,17,600287
002328.SZ,新朋股份,4.80,1.266,,,,,,,,,,33,002328
002329.SZ,皇氏集团,2.88,2.128,,,,,,,,,,33,002329
002323.SZ,雅博股份,1.24,3.333,,,,,,,,,,33,002323
002324.SZ,普利特,8.32,-0.716,,,,,,,,,,33,002324
600289.SH,*ST信通,1.26,-0.787,,,,,,,,,,22,600289
002338.SZ,奥普光电,31.92,-0.993,,,,,,,,,,33,002338
002325.SZ,*ST洪涛,,,,,,,,,,,,33,002325
600298.SH,安琪酵母,28.36,1.503,,,,,,,,,,17,600298
600295.SH,鄂尔多斯,9.96,-1.288,,,,,,,,,,17,600295
600320.SH,振华重工,3.44,-0.578,,,,,,,,,,17,600320
600284.SH,浦东建设,5.49,0.183,,,,,,,,,,17,600284
